what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1322454797751
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1322454797751
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1322454797752
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1322454797752
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1322454797753
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1322454797754
os,sysinfo,,,"macosx",1322454797757
arch,sysinfo,,,"x86_64",1322454797757
ws,sysinfo,,,"cocoa",1322454797757
locale,sysinfo,,,"ja_JP",1322454797757
processors,sysinfo,,,"4",1322454797757
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322454797757
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1322454797757
